ClaimID,CustomerID,ClaimDate,ClaimAmount,VehicleAge,AccidentType,PoliceReport,InjuryReported,RepairShop,DaysToReport,FraudInvestigatorAssigned,ClaimApprovedAfterReview,Fraudulent
CLM01987,431,2026-04-27,"$8,964",11,Theft,YES,No,RapidFix,2,No,Yes,0
CLM01988,1275,2026-04-19,"$14,654",21,Flood,Y,No,RapidFix,4,No,Yes,0
CLM01989,903,2026-05-06,"$4,933",20,Theft,No,No,TrustedGarage,7,No,Yes,0
CLM01990,374,2026-06-28,"$11,549",3,Collision,No,No,FixPro,6,No,Yes,0
CLM01991,1519,2026-06-04,"$2,324",5,Flood,No,No,TrustedGarage,3,Yes,No,1
CLM01992,1177,2026-07-25,"$7,600",0,Fire,Y,No,TrustedGarage,4,No,Yes,0
CLM01993,305,2026-04-25,"$4,587",6,Collision,Yes,Yes,TrustedGarage,3,No,Yes,0
CLM01994,327,2026-02-09,"$10,194",12,Collision,No,Yes,AutoCare,6,No,Yes,0
CLM01995,849,2026-01-20,"$6,805",3,Flood,Y,No,FixPro,5,No,Yes,0
CLM01996,825,2026-01-27,"$14,422",20,Collision,YES,No,AutoCare,1,No,Yes,0
CLM01997,1774,2026-01-10,"$6,408",19,Collision,No,No,FixPro,6,Yes,Yes,0
CLM01998,837,2026-05-17,"$1,269",6,Collision,No,No,FixPro,2,No,Yes,0
CLM01999,1748,2026-05-20,"$3,126",19,Theft,No,No,AutoCare,4,No,Yes,0
CLM02000,1267,2026-01-10,"$4,033",10,Fire,No,No,TrustedGarage,4,No,Yes,0
CLM02001,762,2026-04-01,"$2,740",10,Collision,Y,No,TrustedGarage,3,No,Yes,0
CLM02002,1761,2026-04-12,"$7,487",14,Collision,No,No,FixPro,3,No,Yes,0
CLM02003,1051,2026-02-09,"$2,631",5,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM02004,256,2026-04-08,"$4,919",0,Fire,N,Yes,FixPro,5,Yes,Yes,0
CLM02005,1461,2026-07-14,"$12,934",16,Theft,N,No,RapidFix,3,No,Yes,0
CLM02006,1382,2026-03-10,"$5,911",19,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM02007,1100,2026-01-13,"$4,674",14,Fire,No,No,FixPro,4,No,Yes,0
CLM02008,1700,2026-02-08,"$3,792",6,Theft,YES,No,AutoCare,3,No,Yes,0
CLM02009,166,2026-01-22,"$3,275",4,Collision,No,No,AutoCare,3,No,Yes,0
CLM02010,684,2026-02-28,"$1,497",13,Collision,No,No,RapidFix,4,No,Yes,0
CLM02011,1260,2026-06-14,"$1,163",4,Flood,YES,No,RapidFix,3,No,Yes,0
CLM02012,1652,2026-05-02,"$12,327",11,Fire,N,No,FixPro,5,No,Yes,0
CLM02013,494,2026-07-12,$723,11,Theft,YES,No,FixPro,1,No,Yes,0
CLM02014,10,2026-07-15,"$2,050",20,Collision,Y,No,RapidFix,3,No,Yes,0
CLM02015,155,2026-06-19,"$3,272",4,Collision,YES,No,AutoCare,4,No,Yes,0
CLM02016,1137,2026-07-15,"$7,905",15,Theft,No,Yes,RapidFix,2,No,Yes,0
CLM02017,1324,2026-05-29,"$4,231",14,Flood,No,No,AutoCare,4,No,Yes,0
CLM02018,641,2026-03-15,"$10,906",17,Collision,Yes,Yes,AutoCare,3,No,Yes,0
CLM02019,745,2026-07-05,"$2,862",11,Collision,N,Yes,TrustedGarage,0,No,Yes,0
CLM02020,1541,2026-06-14,"$3,312",18,Collision,Yes,No,FixPro,8,No,Yes,0
CLM02021,1250,2026-06-09,"$9,644",18,Flood,No,No,TrustedGarage,4,No,Yes,0
CLM02022,310,2026-07-21,"$3,487",1,Collision,No,No,AutoCare,3,No,Yes,0
CLM02023,1193,2026-06-18,"$2,463",19,Collision,No,No,AutoCare,4,No,Yes,0
CLM02024,1237,2026-02-07,"$4,554",10,Theft,N,No,RapidFix,3,Yes,Yes,0
CLM02025,1627,2026-04-03,"$1,731",8,Fire,Yes,No,FixPro,5,No,Yes,0
CLM02026,1034,2026-06-20,"$9,336",15,Theft,N,No,FixPro,7,Yes,Yes,1
CLM02027,85,2026-04-23,"$9,395",21,Theft,Yes,No,FixPro,5,No,Yes,0
CLM02028,1705,2026-04-16,"$1,803",5,Theft,Yes,No,AutoCare,8,No,Yes,0
CLM02029,481,2026-01-28,"$1,662",12,Collision,No,Yes,AutoCare,2,No,Yes,0
CLM02030,1018,2026-04-21,"$3,962",1,Collision,No,No,FixPro,5,Yes,Yes,0
CLM02031,569,2026-06-11,$343,11,Collision,Yes,No,TrustedGarage,5,No,Yes,0
CLM02032,1779,2026-03-26,"$7,836",6,Collision,No,No,RapidFix,3,No,Yes,0
CLM02033,760,2026-07-09,"$3,423",14,Collision,Y,Yes,TrustedGarage,9,No,Yes,0
CLM02034,1582,2026-07-03,"$6,009",13,Theft,No,No,TrustedGarage,4,No,Yes,0
CLM02035,275,2026-05-29,"$8,275",16,Collision,Yes,No,FixPro,1,No,Yes,0
CLM02036,1578,2026-03-12,"$2,492",7,Collision,No,No,TrustedGarage,1,No,Yes,0
CLM02037,776,2026-05-07,"$4,777",20,Collision,Yes,Yes,FixPro,5,No,Yes,0
CLM02038,729,2026-04-01,"$3,463",3,Flood,Yes,No,TrustedGarage,2,No,Yes,0
CLM02039,375,2026-04-11,"$6,391",19,Fire,Yes,No,TrustedGarage,1,No,Yes,0
CLM02040,312,2026-03-12,"$6,802",1,Fire,YES,Yes,AutoCare,4,No,Yes,0
CLM02041,1273,2026-04-04,"$4,161",14,Flood,YES,No,TrustedGarage,3,No,Yes,0
CLM02042,1685,2026-01-24,"$1,739",2,Flood,Y,No,FixPro,5,No,Yes,0
CLM02043,913,2026-03-31,"$7,443",12,Flood,No,No,FixPro,7,No,Yes,0
CLM02044,1132,2026-02-04,"$4,943",10,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM02045,431,2026-05-25,"$3,974",12,Collision,No,No,TrustedGarage,8,No,Yes,0
CLM02046,1715,2026-01-29,"$1,252",18,Collision,No,No,RapidFix,0,No,Yes,0
CLM02047,1378,2026-01-15,"$7,156",17,Collision,No,Yes,TrustedGarage,8,Yes,Yes,1
CLM02048,1525,2026-05-04,"$5,849",8,Theft,No,Yes,FixPro,5,No,Yes,0
CLM02049,1487,2026-01-01,$543,17,Collision,YES,No,RapidFix,5,Yes,Yes,0
CLM02050,1108,2026-05-17,"$4,995",19,Theft,No,No,TrustedGarage,7,No,Yes,0
CLM02051,43,2026-02-20,"$1,109",12,Collision,Y,No,RapidFix,6,No,Yes,0
CLM02052,314,2026-03-28,"$2,115",11,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM02053,1759,2026-06-17,"$6,729",19,Collision,No,No,AutoCare,1,No,Yes,0
CLM02054,492,2026-07-13,"$12,910",12,Theft,Y,No,AutoCare,5,No,Yes,0
CLM02055,1576,2026-04-03,"$10,176",0,Collision,No,No,RapidFix,7,No,Yes,0
CLM02056,606,2026-02-26,"$4,291",9,Collision,No,No,RapidFix,2,No,Yes,0
CLM02057,773,2026-03-16,"$4,499",16,Fire,No,No,AutoCare,3,No,Yes,0
CLM02058,989,2026-02-16,"$3,378",6,Collision,Yes,No,TrustedGarage,5,No,Yes,0
CLM02059,1633,2026-07-02,"$15,010",14,Collision,YES,Yes,FixPro,3,No,Yes,0
CLM02060,940,2026-02-27,"$21,798",13,Theft,No,Yes,RapidFix,3,No,Yes,0
CLM02061,1366,2026-03-28,"$12,317",11,Collision,No,Yes,TrustedGarage,5,Yes,No,1
CLM02062,268,2026-03-14,"$5,392",9,Collision,Yes,No,RapidFix,6,No,Yes,0
CLM02063,807,2026-01-26,"$2,130",15,Theft,N,No,TrustedGarage,5,No,Yes,0
CLM02064,404,2026-04-30,"$4,147",16,Flood,N,Yes,FixPro,3,No,Yes,0
CLM02065,1799,2026-04-03,"$4,338",3,Collision,YES,No,RapidFix,4,No,Yes,0
CLM02066,668,2026-07-20,"$3,419",6,Collision,No,No,FixPro,1,No,Yes,0
CLM02067,1372,2026-03-05,"$14,202",7,Collision,N,No,TrustedGarage,2,Yes,No,1
CLM02068,965,2026-05-01,"$9,280",12,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM02069,939,2026-02-26,"$2,380",16,Collision,YES,Yes,TrustedGarage,5,No,Yes,0
CLM02070,491,2026-07-16,"$5,154",8,Theft,Yes,No,RapidFix,2,No,Yes,0
CLM02071,1682,2026-04-23,"$2,135",16,Collision,,Yes,RapidFix,1,No,Yes,0
CLM02072,107,2026-07-05,"$8,335",16,Collision,Yes,No,TrustedGarage,4,No,Yes,0
CLM02073,1208,2026-04-07,"$12,430",13,Theft,Yes,Yes,TrustedGarage,6,No,Yes,0
CLM02074,337,2026-06-05,"$1,974",10,Flood,Yes,Yes,TrustedGarage,5,No,Yes,0
CLM02075,1225,2026-03-24,"$12,117",2,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM02076,1097,2026-05-06,"$2,846",21,Collision,Y,No,AutoCare,5,Yes,Yes,0
CLM02077,944,2026-02-07,"$6,579",16,Collision,No,Yes,RapidFix,7,No,Yes,0
CLM02078,49,2026-05-23,"$2,589",3,Collision,No,No,RapidFix,7,No,Yes,0
CLM02079,895,2026-06-13,"$13,634",4,Collision,Yes,No,AutoCare,2,Yes,No,1
CLM02080,887,2026-01-16,"$1,773",8,Collision,No,No,TrustedGarage,7,No,Yes,0
CLM02081,943,2026-06-16,"$6,055",19,Theft,No,Yes,AutoCare,2,No,Yes,0
CLM02082,1312,2026-02-02,"$1,249",0,Theft,Yes,No,TrustedGarage,5,No,Yes,0
CLM02083,1594,2026-03-02,"$18,760",8,Collision,No,No,TrustedGarage,1,No,Yes,0
CLM02084,1423,2026-01-09,"$5,150",8,Collision,Yes,No,FixPro,1,No,Yes,0
CLM02085,869,2026-02-08,"$1,522",8,Collision,Yes,No,RapidFix,3,No,Yes,0
CLM02086,83,2026-06-28,"$11,979",15,Collision,No,Yes,FixPro,3,No,Yes,0
CLM02087,285,2026-06-04,"$3,418",4,Collision,No,No,TrustedGarage,1,No,Yes,0
CLM02088,797,2026-06-18,"$8,337",13,Collision,No,No,FixPro,2,No,Yes,0
CLM02089,1389,2026-05-30,"$4,024",16,Fire,No,No,AutoCare,4,Yes,Yes,0
CLM02090,470,2026-02-03,"$8,909",9,Theft,No,Yes,RapidFix,5,No,Yes,0
CLM02091,1319,2026-03-18,"$4,203",19,Flood,N,No,AutoCare,7,No,Yes,0
CLM02092,352,2026-03-24,"$20,603",15,Fire,No,Yes,FixPro,3,No,Yes,0
CLM02093,185,2026-05-18,"$3,075",6,Fire,No,No,AutoCare,7,Yes,Yes,0
CLM02094,1700,2026-07-13,"$3,272",9,Theft,No,No,TrustedGarage,2,No,Yes,0
CLM02095,1285,2026-06-25,"$4,577",8,Fire,No,No,TrustedGarage,4,No,Yes,0
CLM02096,275,2026-03-07,"$6,480",6,Collision,No,No,FixPro,3,Yes,Yes,0
CLM02097,687,2026-05-30,$827,12,Collision,No,Yes,TrustedGarage,4,No,Yes,0
CLM02098,1316,2026-04-06,"$6,213",9,Collision,YES,No,RapidFix,0,No,Yes,0
CLM02099,1130,2026-07-16,"$6,381",3,Collision,N,No,AutoCare,5,Yes,Yes,0
CLM02100,48,2026-07-08,"$18,315",5,Collision,No,Yes,RapidFix,6,No,Yes,0
CLM02101,1357,2026-05-02,"$1,532",12,Collision,Yes,No,FixPro,1,Yes,Yes,0
CLM02102,1655,2026-01-29,"$3,647",6,Collision,YES,No,RapidFix,3,No,Yes,0
CLM02103,1765,2026-03-24,"$4,832",8,Theft,Y,No,FixPro,3,Yes,Yes,0
CLM02104,1148,2026-01-04,"$1,387",14,Flood,Yes,No,TrustedGarage,1,No,Yes,0
CLM02105,943,2026-06-18,"$1,265",21,Collision,No,No,RapidFix,4,No,Yes,0
CLM02106,733,2026-02-19,"$4,074",18,Theft,No,No,TrustedGarage,5,No,Yes,0
CLM02107,156,2026-04-16,"$14,435",20,Theft,No,No,AutoCare,5,No,Yes,0
CLM02108,1610,2026-02-24,"$2,052",9,Fire,YES,No,TrustedGarage,8,No,Yes,0
CLM02109,838,2026-02-27,"$5,529",14,Fire,No,No,AutoCare,3,No,Yes,0
CLM02110,367,2026-06-05,"$4,148",15,Collision,Yes,No,RapidFix,7,No,Yes,0
CLM02111,845,2026-06-19,"$7,071",16,Collision,No,No,RapidFix,6,No,Yes,0
CLM02112,1525,2026-06-04,"$8,807",7,Collision,Y,No,TrustedGarage,3,No,Yes,0
CLM02113,411,2026-06-30,"$8,377",18,Flood,No,Yes,,7,No,Yes,0
CLM02114,404,2026-05-06,"$1,804",7,Collision,No,No,FixPro,9,No,Yes,0
CLM02115,62,2026-01-25,"$15,529",21,Collision,Yes,No,TrustedGarage,7,No,Yes,0
CLM02116,885,2026-07-07,"$8,801",13,Flood,YES,No,AutoCare,6,No,Yes,0
CLM02117,862,2026-02-02,"$5,605",6,Collision,No,No,AutoCare,2,No,Yes,0
CLM02118,983,2026-03-02,"$1,031",21,Collision,N,No,RapidFix,6,No,Yes,0
CLM02119,304,2026-06-23,"$11,065",15,Flood,No,No,AutoCare,1,No,Yes,0
CLM02120,1667,2026-07-26,"$4,629",13,Collision,No,No,AutoCare,5,No,Yes,0
CLM02121,909,2026-02-01,"$3,491",5,Theft,No,No,FixPro,5,No,Yes,0
CLM02122,1537,2026-06-05,"$3,614",1,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM02123,1137,2026-07-01,"$9,041",6,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM02124,1770,2026-07-05,"$10,122",16,Theft,No,No,RapidFix,4,No,Yes,0
CLM02125,1232,2026-03-05,"$10,472",10,Collision,No,Yes,AutoCare,8,No,Yes,0
CLM02126,445,2026-01-27,"$11,945",15,Fire,Yes,No,FixPro,4,No,Yes,0
CLM02127,672,2026-06-18,"$11,288",7,Collision,Yes,No,AutoCare,5,No,Yes,0
CLM02128,608,2026-04-01,"$5,178",6,Collision,No,No,AutoCare,5,No,Yes,0
CLM02129,1281,2026-07-25,"$8,122",3,Collision,Yes,Yes,FixPro,2,No,Yes,0
CLM02130,719,2026-04-09,$852,12,Collision,N,No,RapidFix,5,No,Yes,0
CLM02131,1193,2026-06-29,"$4,346",7,Theft,No,Yes,AutoCare,7,No,Yes,0
CLM02132,194,2026-06-27,"$4,979",3,Fire,Y,No,AutoCare,4,No,Yes,0
CLM02133,545,2026-06-07,"$1,797",12,Collision,Yes,No,TrustedGarage,4,No,Yes,0
CLM02134,44,2026-01-30,"$1,909",9,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM02135,978,2026-02-09,"$2,067",5,Fire,Y,No,TrustedGarage,7,No,Yes,0
CLM02136,755,2026-07-16,"$4,014",10,Collision,No,No,TrustedGarage,4,No,Yes,0
CLM02137,990,2026-01-17,"$1,652",20,Collision,Y,No,AutoCare,2,No,Yes,0
CLM02138,1736,2026-04-09,"$2,010",4,Collision,Y,No,TrustedGarage,5,No,Yes,0
CLM02139,439,2026-03-21,"$2,306",10,Flood,YES,Yes,FixPro,5,No,Yes,0
CLM02140,1123,2026-02-04,"$9,081",2,Fire,Yes,No,RapidFix,2,No,Yes,0
CLM02141,455,2026-07-24,"$13,596",20,Theft,No,Yes,FixPro,4,No,Yes,0
CLM02142,422,2026-01-31,"$2,562",20,Collision,No,No,FixPro,6,No,Yes,0
CLM02143,1224,2026-07-01,"$5,100",17,Flood,Yes,No,FixPro,3,No,Yes,0
CLM02144,1005,2026-01-30,"$5,761",20,Collision,YES,No,AutoCare,4,No,Yes,0
CLM02145,1323,2026-06-29,"$3,549",5,Theft,No,No,TrustedGarage,1,No,Yes,0
CLM02146,28,2026-06-12,"$2,825",15,Collision,N,No,RapidFix,5,No,Yes,0
CLM02147,423,2026-06-03,"$2,181",4,Flood,YES,Yes,AutoCare,3,No,Yes,0
CLM02148,105,2026-01-19,"$1,872",3,Flood,No,No,RapidFix,5,No,Yes,0
CLM02149,1427,2026-01-05,"$5,820",7,Collision,No,No,FixPro,0,No,Yes,0
CLM02150,885,2026-01-08,"$4,158",13,Collision,Yes,No,RapidFix,6,No,Yes,0
CLM02151,783,2026-05-20,"$1,836",19,Collision,YES,No,AutoCare,8,No,Yes,0
CLM02152,743,2026-05-20,"$7,631",10,Theft,No,No,FixPro,3,No,Yes,0
CLM02153,730,2026-02-20,"$3,771",18,Collision,N,No,AutoCare,7,No,Yes,0
CLM02154,1410,2026-06-29,"$5,085",12,Flood,Yes,Yes,RapidFix,4,No,Yes,0
CLM02155,196,2026-02-25,"$2,547",11,Theft,Y,No,FixPro,1,No,Yes,0
CLM02156,585,2026-02-13,"$1,534",6,Theft,N,No,FixPro,4,No,Yes,0
CLM02157,1025,2026-02-01,"$4,810",20,Theft,Yes,No,RapidFix,2,No,Yes,0
CLM02158,926,2026-06-12,"$8,579",3,Collision,YES,No,RapidFix,4,No,Yes,0
CLM02159,1078,2026-07-11,"$7,498",0,Collision,N,No,FixPro,1,Yes,Yes,0
CLM02160,1045,2026-05-13,"$2,700",17,Collision,No,Yes,AutoCare,4,No,Yes,0
CLM02161,1458,2026-01-09,"$1,918",21,Theft,No,No,RapidFix,1,No,Yes,0
CLM02162,301,2026-03-13,"$8,869",0,Collision,No,No,RapidFix,6,No,Yes,0
CLM02163,1370,2026-04-28,"$5,456",20,Collision,No,No,FixPro,1,No,Yes,0
CLM02164,192,2026-07-06,"$15,244",20,Collision,Yes,No,FixPro,2,Yes,No,1
CLM02165,1029,2026-05-26,"$4,620",0,Collision,Yes,No,RapidFix,5,No,Yes,0
CLM02166,1719,2026-02-16,"$6,868",12,Collision,YES,No,FixPro,3,No,Yes,0
CLM02167,1624,2026-02-15,"$2,697",4,Collision,No,No,,2,No,Yes,0
CLM02168,731,2026-02-08,"$3,261",13,Collision,YES,No,FixPro,8,No,Yes,0
CLM02169,37,2026-05-17,"$1,671",20,Collision,Yes,No,AutoCare,4,No,Yes,0
CLM02170,483,2026-04-11,"$3,728",5,Collision,No,No,RapidFix,4,No,Yes,0
CLM02171,448,2026-04-16,"$8,458",0,Collision,,No,RapidFix,3,No,Yes,0
CLM02172,317,2026-01-08,"$5,983",21,Collision,No,No,TrustedGarage,8,No,Yes,0
CLM02173,1597,2026-03-12,"$7,935",18,Collision,Y,Yes,FixPro,8,No,Yes,0
CLM02174,1065,2026-05-15,"$1,467",10,Flood,No,No,RapidFix,2,No,Yes,0
CLM02175,245,2026-07-11,"$4,703",21,Collision,Yes,No,RapidFix,4,No,Yes,0
CLM02176,726,2026-02-13,"$7,413",19,Collision,N,Yes,TrustedGarage,2,No,Yes,0
CLM02177,825,2026-01-06,"$4,189",3,Fire,No,No,TrustedGarage,5,No,Yes,0
CLM02178,1213,2026-03-07,"$10,094",3,Collision,N,No,TrustedGarage,1,No,Yes,0
CLM02179,575,2026-06-28,"$7,697",2,Collision,N,Yes,TrustedGarage,5,Yes,Yes,0
CLM02180,195,2026-05-09,"$3,213",21,Flood,Yes,No,FixPro,3,No,Yes,0
CLM02181,729,2026-03-26,"$2,542",13,Collision,No,No,AutoCare,5,No,Yes,0
CLM02182,1266,2026-03-26,"$1,428",15,Collision,Yes,No,TrustedGarage,1,No,Yes,0
CLM02183,950,2026-03-16,"$11,654",16,Flood,No,No,RapidFix,3,No,Yes,0
CLM02184,451,2026-07-03,"$8,395",3,Collision,No,No,TrustedGarage,3,Yes,Yes,0
CLM02185,1344,2026-07-26,"$5,133",20,Fire,N,Yes,AutoCare,3,No,Yes,0
CLM02186,1772,2026-04-22,"$5,544",7,Collision,No,Yes,TrustedGarage,3,Yes,Yes,0
CLM02187,619,2026-02-28,"$4,241",9,Theft,Yes,No,FixPro,3,No,Yes,0
CLM02188,1743,2026-06-03,"$7,293",21,Fire,Yes,No,TrustedGarage,6,No,Yes,0
CLM02189,585,2026-03-18,"$2,549",7,Collision,N,No,AutoCare,5,No,Yes,0
CLM02190,396,2026-04-12,"$5,855",6,Collision,YES,No,TrustedGarage,4,No,Yes,0
CLM02191,1332,2026-01-24,"$7,623",2,Collision,Yes,No,RapidFix,3,No,Yes,0
CLM02192,1062,2026-03-18,"$1,503",2,Collision,Yes,No,RapidFix,2,No,Yes,0
CLM02193,1519,2026-05-29,"$1,835",2,Flood,N,No,AutoCare,4,No,Yes,0
CLM02194,1776,2026-05-29,"$3,358",21,Collision,Yes,No,TrustedGarage,5,Yes,Yes,0
CLM02195,1419,2026-03-25,"$5,967",4,Collision,No,Yes,TrustedGarage,4,No,Yes,0
CLM02196,512,2026-07-02,"$9,149",3,Collision,No,No,AutoCare,5,No,Yes,0
CLM02197,1131,2026-06-09,"$7,558",15,Collision,YES,Yes,RapidFix,1,No,Yes,0
CLM02198,372,2026-04-11,"$18,148",6,Collision,No,Yes,TrustedGarage,4,No,Yes,0
CLM02199,899,2026-06-17,"$13,450",2,Theft,No,Yes,FixPro,13,No,Yes,0
CLM02200,79,2026-05-06,"$4,691",9,Theft,YES,Yes,RapidFix,5,No,Yes,0
CLM02201,820,2026-03-23,"$3,007",1,Collision,Y,No,FixPro,4,No,Yes,0
CLM02202,437,2026-07-11,"$5,803",13,Theft,No,No,AutoCare,3,No,Yes,0
CLM02203,858,2026-01-20,"$5,634",10,Collision,Yes,Yes,FixPro,2,No,Yes,0
CLM02204,1284,2026-05-29,$654,8,Theft,Yes,No,FixPro,5,No,Yes,0
CLM02205,1725,2026-06-14,"$1,581",10,Theft,No,No,RapidFix,6,No,Yes,0
CLM02206,1753,2026-03-16,"$2,161",4,Collision,Y,Yes,RapidFix,5,No,Yes,0
CLM02207,624,2026-04-03,"$1,303",12,Theft,No,No,AutoCare,6,No,Yes,0
CLM02208,607,2026-05-17,"$6,592",15,Theft,N,No,TrustedGarage,4,No,Yes,0
CLM02209,638,2026-05-17,"$1,751",7,Collision,No,No,AutoCare,5,No,Yes,0
CLM02210,1590,2026-07-23,$945,1,Collision,No,No,AutoCare,5,No,Yes,0
CLM02211,1561,2026-07-17,"$2,869",7,Fire,No,No,FixPro,5,No,Yes,0
CLM02212,743,2026-03-15,"$4,095",11,Collision,No,No,FixPro,2,No,Yes,0
CLM02213,705,2026-05-29,"$6,613",20,Theft,No,No,AutoCare,3,No,Yes,0
CLM02214,510,2026-01-20,"$2,833",8,Collision,Y,No,AutoCare,2,No,Yes,0
CLM02215,88,2026-01-08,"$6,824",18,Theft,N,No,AutoCare,1,Yes,No,1
CLM02216,238,2026-03-18,"$2,413",14,Collision,Y,Yes,AutoCare,6,No,Yes,0
CLM02217,757,2026-03-03,"$3,567",11,Flood,N,No,RapidFix,3,No,Yes,0
CLM02218,348,2026-02-04,"$17,118",0,Flood,No,No,TrustedGarage,12,Yes,No,1
CLM02219,504,2026-06-09,"$2,319",8,Flood,Yes,No,TrustedGarage,3,No,Yes,0
CLM02220,949,2026-04-04,"$4,952",7,Flood,Y,No,AutoCare,2,No,Yes,0
CLM02221,1321,2026-04-12,"$5,374",7,Fire,No,No,TrustedGarage,5,No,Yes,0
CLM02222,1589,2026-01-20,"$5,140",9,Collision,Yes,No,RapidFix,1,No,No,1
CLM02223,1150,2026-02-21,$899,3,Collision,N,No,AutoCare,5,No,Yes,0
CLM02224,209,2026-01-04,"$3,993",2,Collision,N,No,FixPro,6,No,Yes,0
CLM02225,1567,2026-02-11,"$6,570",0,Fire,No,No,RapidFix,3,Yes,Yes,1
CLM02226,1555,2026-06-30,"$1,638",10,Collision,Yes,Yes,FixPro,3,No,Yes,0
CLM02227,1589,2026-07-16,"$10,845",19,Collision,No,No,TrustedGarage,6,No,Yes,0
CLM02228,943,2026-05-27,"$2,547",7,Collision,Yes,No,TrustedGarage,4,No,Yes,0
CLM02229,830,2026-01-08,"$2,091",16,Collision,No,No,FixPro,3,No,Yes,0
CLM02230,474,2026-07-13,"$11,632",1,Fire,No,No,RapidFix,3,No,Yes,0
CLM02231,1042,2026-05-11,"$4,557",17,Fire,Yes,No,FixPro,3,No,Yes,0
CLM02232,690,2026-05-20,"$6,994",14,Theft,No,No,AutoCare,8,No,Yes,0
CLM02233,669,2026-03-12,"$3,679",5,Collision,No,No,TrustedGarage,3,No,Yes,0
CLM02234,1002,2026-03-12,$665,11,Collision,No,No,AutoCare,1,No,Yes,0
CLM02235,219,2026-04-23,"$1,842",13,Flood,No,No,FixPro,3,No,Yes,0
CLM02236,1311,2026-03-03,"$1,307",21,Collision,Yes,No,TrustedGarage,2,No,Yes,0
CLM02237,1778,2026-06-25,"$9,430",13,Flood,No,No,FixPro,4,No,Yes,0
CLM02238,484,2026-03-28,"$4,069",10,Fire,N,No,RapidFix,11,No,Yes,0
CLM02239,1672,2026-01-09,"$6,667",18,Theft,YES,No,FixPro,5,No,Yes,0
CLM02240,299,2026-01-22,"$1,785",13,Fire,Yes,No,TrustedGarage,5,No,Yes,0
CLM02241,997,2026-02-09,"$22,738",21,Theft,N,No,AutoCare,6,No,Yes,0
CLM02242,1212,2026-05-28,"$15,278",3,Theft,No,No,RapidFix,3,No,Yes,0
CLM02243,183,2026-05-24,"$5,019",13,Collision,No,No,AutoCare,4,No,Yes,0
CLM02244,144,2026-07-17,"$12,990",19,Collision,No,Yes,FixPro,1,No,Yes,0
CLM02245,1268,2026-05-27,"$2,989",16,Collision,YES,No,RapidFix,4,No,Yes,0
CLM02246,1002,2026-03-11,"$10,567",12,Theft,No,Yes,TrustedGarage,5,No,Yes,0
CLM02247,1366,2026-06-15,"$4,038",21,Fire,Yes,No,FixPro,4,No,Yes,0
CLM02248,652,2026-01-25,"$2,947",19,Collision,No,No,TrustedGarage,2,No,Yes,0
CLM02249,1235,2026-02-03,"$1,977",14,Theft,Yes,No,FixPro,4,No,Yes,0
CLM02250,462,2026-02-06,"$17,027",12,Theft,No,No,RapidFix,9,No,Yes,0
CLM02251,1057,2026-05-16,"$5,515",13,Fire,No,No,FixPro,4,No,Yes,0
CLM02252,1231,2026-05-01,"$7,206",10,Fire,No,No,FixPro,5,Yes,No,1
CLM02253,1346,2026-03-27,"$3,970",0,Flood,No,Yes,FixPro,3,No,Yes,0
CLM02254,1265,2026-01-01,"$1,242",16,Collision,No,No,AutoCare,3,No,Yes,0
CLM02255,1098,2026-05-05,"$6,121",16,Collision,N,Yes,RapidFix,6,No,Yes,0
CLM02256,339,2026-06-18,"$9,220",20,Fire,Y,No,RapidFix,0,No,Yes,0
CLM02257,482,2026-03-25,"$3,518",20,Collision,Yes,Yes,FixPro,2,No,Yes,0
CLM02258,1595,2026-03-28,"$6,419",14,Collision,No,No,RapidFix,7,No,Yes,0
CLM02259,1045,2026-02-12,"$8,780",3,Theft,Y,No,TrustedGarage,5,No,Yes,0
CLM02260,1319,2026-04-05,"$6,602",11,Theft,Yes,No,RapidFix,7,No,Yes,0
CLM02261,1,2026-05-03,"$4,976",2,Collision,No,No,AutoCare,3,No,Yes,0
CLM02262,127,2026-06-22,"$8,077",13,Collision,No,No,RapidFix,5,No,Yes,0
CLM02263,400,2026-01-20,"$1,089",18,Collision,N,No,FixPro,2,No,Yes,0
CLM02264,1576,2026-04-20,"$8,402",1,Theft,No,No,AutoCare,5,No,Yes,0
CLM02265,549,2026-01-05,"$4,799",5,Collision,No,No,TrustedGarage,5,No,Yes,0
CLM02266,126,2026-03-08,"$3,057",2,Collision,Yes,No,TrustedGarage,5,No,Yes,0
CLM02267,776,2026-07-09,"$2,997",2,Theft,Y,No,RapidFix,0,No,Yes,0
CLM02268,1557,2026-01-07,"$4,197",8,Collision,No,No,AutoCare,4,No,Yes,0
CLM02269,812,2026-05-09,"$4,079",9,Collision,YES,No,RapidFix,8,No,Yes,0
CLM02270,824,2026-07-29,"$11,423",5,Theft,YES,No,AutoCare,4,No,Yes,0
CLM02271,627,2026-07-23,"$2,337",3,Collision,N,No,TrustedGarage,3,No,Yes,0
